Date,USDEUR=X,USDSGD=X
2014-09-01,0.7879700064659119,1.2742700576782227
2014-10-01,0.7928100228309631,1.2773499488830566
2014-11-01,0.8039900064468384,1.3071000576019287
2014-12-01,0.8222299814224243,1.3213399648666382
2015-01-01,0.8859000205993652,1.3545910120010376
2015-02-01,0.89301997423172,1.3631960153579712
2015-03-01,0.9233400225639343,1.3757599592208862
2015-04-01,0.8997399806976318,1.3212499618530273
2015-05-01,0.9123799800872803,1.3482799530029297
2015-06-01,0.8910300135612488,1.3468999862670898
2015-07-01,0.914139986038208,1.374519944190979
2015-08-01,0.8917400240898132,1.4090399742126465
2015-09-01,0.8884199857711792,1.4274799823760986
2015-10-01,0.9083499908447266,1.402750015258789
2015-11-01,0.9449099898338318,1.4130500555038452
2015-12-01,0.9145799875259399,1.4145300388336182
2016-01-01,0.9237099885940552,1.4243899583816528
2016-02-01,0.9154199957847595,1.4088200330734253
2016-03-01,0.8822500109672546,1.351099967956543
2016-04-01,0.8734899759292603,1.3448090553283691
2016-05-01,0.8969900012016296,1.37923002243042
2016-06-01,0.8986300230026245,1.3465399742126465
2016-07-01,0.8954100012779236,1.3422000408172607
2016-08-01,0.8966000080108643,1.3632400035858154
2016-09-01,0.8913000226020813,1.3646199703216553
2016-10-01,0.9103599786758423,1.3907699584960938
2016-11-01,0.9391000270843506,1.424780011177063
2016-12-01,0.9505699872970581,1.4467999935150146
2017-01-01,0.9338300228118896,1.4202100038528442
2017-02-01,0.9448000192642212,1.4052799940109253
2017-03-01,0.9357100129127502,1.3972100019454956
2017-04-01,0.9168000221252441,1.3968499898910522
2017-05-01,0.8951200246810913,1.385599970817566
2017-06-01,0.8740000128746033,1.3783999681472778
2017-07-01,0.8512600064277649,1.3569899797439575
2017-08-01,0.8407999873161316,1.3574999570846558
2017-09-01,0.8516700267791748,1.3583099842071533
2017-10-01,0.8581699728965759,1.3601000308990479
2017-11-01,0.8437399864196777,1.3466999530792236
2017-12-01,0.833329975605011,1.3370000123977661
2018-01-01,0.8058300018310547,1.3116799592971802
2018-02-01,0.8176400065422058,1.3243299722671509
2018-03-01,0.8108999729156494,1.3099000453948975
2018-04-01,0.8248900175094604,1.323199987411499
2018-05-01,0.8571000099182129,1.3390400409698486
2018-06-01,0.8543400168418884,1.368299961090088
2018-07-01,0.8541600108146667,1.3608700037002563
2018-08-01,0.8572900295257568,1.3669999837875366
2018-09-01,0.8603600263595581,1.3660999536514282
2018-10-01,0.8813400268554688,1.3847999572753906
2018-11-01,0.8777499794960022,1.3694000244140625
2018-12-01,0.8741300106048584,1.3661500215530396
2019-01-01,0.8705000281333923,1.3463000059127808
2019-02-01,0.8787199854850769,1.3479100465774536
2019-03-01,0.8902300000190735,1.3547999858856201
2019-04-01,0.8940399885177612,1.3605999946594238
2019-05-01,0.8983799815177917,1.3800100088119507
2019-06-01,0.8778899908065796,1.3530000448226929
2019-07-01,0.8962200284004211,1.370270013809204
2019-08-01,0.9081000089645386,1.3876800537109375
2019-09-01,0.9138500094413757,1.38100004196167
2019-10-01,0.8964999914169312,1.360700011253357
2019-11-01,0.9074410200119019,1.3673700094223022
2019-12-01,0.8926740288734436,1.3481800556182861
2020-01-01,0.9066900014877319,1.3623499870300293
2020-02-01,0.9066179990768433,1.392899990081787
2020-03-01,0.9065799713134766,1.4237600564956665
2020-04-01,0.9193500280380249,1.4105000495910645
2020-05-01,0.9000899791717529,1.4125800132751465
2020-06-01,0.8891100287437439,1.393339991569519
2020-07-01,0.8422999978065491,1.3712400197982788
